trial,status,mode,task_id,task_index,task_title,score,checklist_quality,source_evidence_recall,domain_rule_recall,evidence_recall,continuity_recall,memory_recall,memory_precision,memory_tokens_used,continuity_per_memory_token,irrelevant_memory_used,token_efficiency,latency_efficiency,contradiction_penalty,checklist_hit_count,checklist_total,source_evidence_hit_count,source_evidence_total,domain_rule_hit_count,domain_rule_total,evidence_hit_count,evidence_total,continuity_hit_count,continuity_total,contradiction_hit_count,prompt_tokens,latency_seconds,memory_items_used,retrieved_sources,memory_task_ids_used,selected_memory_ids,error
2,ok,cag,T15,15,Define mobile UX routes,55.21537161269842,37.5,33.33333333333333,33.33333333333333,33.33333333333333,82.35294117647058,100.0,32.075471698113205,652,0.15337423312883436,0,76.2,76.21951421101888,0,3,8,1,3,1,3,2,6,14,17,0,1071,21.402437210083008,14,"['01_product_principles', '07_content', '05_safety']","['T01', 'T10', 'T14', 'T04', 'T02', 'T07', 'T11', 'T09', 'T05', 'T13', 'T08', 'T06', 'T03', 'T12']","['M02_00001', 'M02_00010', 'M02_00014', 'M02_00004', 'M02_00002', 'M02_00007', 'M02_00011', 'M02_00009', 'M02_00005', 'M02_00013', 'M02_00008', 'M02_00006', 'M02_00003', 'M02_00012']",
2,ok,rag,T16,16,Handle complex edge cases,38.35732954340133,50.0,50.0,50.0,50.0,19.047619047619047,,,0,,,91.26666666666667,82.56152576870389,0,3,6,1,2,1,2,2,4,4,21,0,393,15.694626808166504,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
2,ok,dag,T16,16,Handle complex edge cases,29.225703198614575,50.0,100.0,50.0,75.0,19.047619047619047,,,0,,,90.60000000000001,70.06555795669556,15.0,3,6,2,2,1,2,3,4,4,21,1,423,26.940997838974,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
2,ok,cag,T16,16,Handle complex edge cases,66.9456205326262,66.66666666666666,100.0,50.0,75.0,61.904761904761905,100.0,36.206896551724135,694,0.1440922190201729,0,75.35555555555555,76.34935484992134,0,4,6,2,2,1,2,3,4,13,21,0,1109,21.2855806350708,15,"['02_behavior_science', '06_testing', '05_safety']","['T10', 'T11', 'T14', 'T12', 'T15', 'T01', 'T09', 'T13', 'T04', 'T08', 'T02', 'T07', 'T05', 'T03', 'T06']","['M02_00010', 'M02_00011', 'M02_00014', 'M02_00012', 'M02_00015', 'M02_00001', 'M02_00009', 'M02_00013', 'M02_00004', 'M02_00008', 'M02_00002', 'M02_00007', 'M02_00005', 'M02_00003', 'M02_00006']",
2,ok,rag,T17,17,Create testing strategy,59.67318729983435,100.0,100.0,100.0,100.0,0.0,,,0,,,93.77777777777779,73.54095220565796,0,6,6,4,4,4,4,8,8,0,18,0,280,23.813143014907837,0,"['06_testing', '07_content']",[],[],
2,ok,dag,T17,17,Create testing strategy,64.05159560627408,100.0,100.0,100.0,100.0,11.11111111111111,,,0,,,93.11111111111111,67.60400507185193,0,6,6,4,4,4,4,8,8,2,18,0,310,29.156395435333252,0,"['06_testing', '07_content']",[],[],
2,ok,cag,T17,17,Create testing strategy,62.55146446715461,50.0,100.0,100.0,100.0,50.0,100.0,30.508474576271187,749,0.13351134846461948,0,76.62222222222222,78.52422449323866,0,3,6,4,4,4,4,8,8,9,18,0,1052,19.328197956085205,16,"['06_testing', '07_content']","['T14', 'T10', 'T16', 'T15', 'T01', 'T13', 'T04', 'T11', 'T09', 'T07', 'T12', 'T02', 'T08', 'T05', 'T03', 'T06']","['M02_00014', 'M02_00010', 'M02_00016', 'M02_00015', 'M02_00001', 'M02_00013', 'M02_00004', 'M02_00011', 'M02_00009', 'M02_00007', 'M02_00012', 'M02_00002', 'M02_00008', 'M02_00005', 'M02_00003', 'M02_00006']",
2,ok,rag,T18,18,Define foraging source policy,0.0,16.666666666666664,0.0,0.0,0.0,13.636363636363635,,,0,,,90.62222222222222,73.82917324701945,15.0,1,6,0,3,0,1,0,4,3,22,1,422,23.553744077682495,0,"['07_content', '01_product_principles', '02_behavior_science']",[],[],
2,ok,dag,T18,18,Define foraging source policy,15.453436953429016,33.33333333333333,100.0,0.0,50.0,13.636363636363635,,,0,,,89.95555555555555,76.60026099946764,15.0,2,6,3,3,0,1,3,4,3,22,1,452,21.059765100479126,0,"['07_content', '01_product_principles', '02_behavior_science']",[],[],
2,ok,cag,T18,18,Define foraging source policy,29.20133099266977,33.33333333333333,0.0,0.0,0.0,40.909090909090914,100.0,36.666666666666664,806,0.12406947890818859,0,72.22222222222221,78.21390734778511,0,2,6,0,3,0,1,0,4,9,22,0,1250,19.607483386993408,17,"['07_content', '01_product_principles', '02_behavior_science']","['T17', 'T13', 'T10', 'T01', 'T16', 'T14', 'T15', 'T04', 'T11', 'T09', 'T07', 'T06', 'T12', 'T02', 'T08', 'T05', 'T03']","['M02_00017', 'M02_00013', 'M02_00010', 'M02_00001', 'M02_00016', 'M02_00014', 'M02_00015', 'M02_00004', 'M02_00011', 'M02_00009', 'M02_00007', 'M02_00006', 'M02_00012', 'M02_00002', 'M02_00008', 'M02_00005', 'M02_00003']",
2,ok,rag,T19,19,Optimize context layering,47.16070413812002,66.66666666666666,75.0,75.0,75.0,12.5,,,0,,,91.62222222222223,57.781524923112656,0,4,6,3,4,3,4,6,8,3,24,0,377,37.99662756919861,0,"['03_local_data', '06_testing', '01_product_principles']",[],[],
2,ok,dag,T19,19,Optimize context layering,48.96983907074398,66.66666666666666,75.0,75.0,75.0,16.666666666666664,,,0,,,90.95555555555556,72.69501818550957,0,4,6,3,4,3,4,6,8,4,24,0,407,24.574483633041382,0,"['03_local_data', '06_testing', '01_product_principles']",[],[],
2,ok,cag,T19,19,Optimize context layering,44.51048137346903,66.66666666666666,100.0,100.0,100.0,29.166666666666668,100.0,39.34426229508197,851,0.11750881316098707,0,72.22222222222221,45.49258179134793,15.0,4,6,4,4,4,4,8,8,7,24,1,1250,49.056676387786865,18,"['03_local_data', '06_testing', '01_product_principles']","['T17', 'T14', 'T15', 'T01', 'T16', 'T10', 'T04', 'T12', 'T11', 'T09', 'T13', 'T07', 'T02', 'T06', 'T05', 'T03', 'T08', 'T18']","['M02_00017', 'M02_00014', 'M02_00015', 'M02_00001', 'M02_00016', 'M02_00010', 'M02_00004', 'M02_00012', 'M02_00011', 'M02_00009', 'M02_00013', 'M02_00007', 'M02_00002', 'M02_00006', 'M02_00005', 'M02_00003', 'M02_00008', 'M02_00018']",
2,ok,rag,T20,20,Produce final build plan,18.66828617772065,33.33333333333333,25.0,0.0,12.5,6.451612903225806,,,0,,,94.97777777777779,80.45299053192139,0,3,9,1,4,0,1,1,5,2,31,0,226,17.592308521270752,0,['07_content'],[],[],
2,ok,dag,T20,20,Produce final build plan,24.164174665440797,44.44444444444444,50.0,0.0,25.0,3.225806451612903,,,0,,,94.31111111111112,81.96298625734117,0,4,9,2,4,0,1,2,5,1,31,0,256,16.233312368392944,0,['07_content'],[],[],
2,ok,cag,T20,20,Produce final build plan,62.028316074631114,55.55555555555556,75.0,100.0,87.5,51.61290322580645,100.0,49.2063492063492,902,0.11086474501108648,0,74.44444444444444,74.98214509752061,0,5,9,3,4,1,1,4,5,16,31,0,1150,22.516069412231445,19,['07_content'],"['T17', 'T14', 'T15', 'T02', 'T01', 'T10', 'T16', 'T03', 'T11', 'T09', 'T04', 'T19', 'T08', 'T07', 'T05', 'T13', 'T12', 'T18', 'T06']","['M02_00017', 'M02_00014', 'M02_00015', 'M02_00002', 'M02_00001', 'M02_00010', 'M02_00016', 'M02_00003', 'M02_00011', 'M02_00009', 'M02_00004', 'M02_00019', 'M02_00008', 'M02_00007', 'M02_00005', 'M02_00013', 'M02_00012', 'M02_00018', 'M02_00006']",
2,ok,rag,T21,21,Refactor architecture safely,20.494496836238437,37.5,0.0,50.0,25.0,0.0,,,0,,,92.84444444444443,81.60523917939928,0,3,8,0,4,1,2,1,6,0,20,0,322,16.55528473854065,0,"['01_product_principles', '04_session_workflows']",[],[],
2,ok,dag,T21,21,Refactor architecture safely,24.387776477707757,37.5,0.0,50.0,25.0,10.0,,,0,,,92.17777777777778,71.59986999299791,0,3,8,0,4,1,2,1,6,2,20,0,352,25.56011700630188,0,"['01_product_principles', '04_session_workflows']",[],[],
2,ok,cag,T21,21,Refactor architecture safely,52.20286466238234,37.5,0.0,100.0,50.0,65.0,100.0,31.25,958,0.10438413361169102,0,71.06666666666666,74.21979957156711,0,3,8,0,4,2,2,2,6,13,20,0,1302,23.2021803855896,20,"['01_product_principles', '04_session_workflows']","['T20', 'T17', 'T01', 'T15', 'T16', 'T14', 'T10', 'T09', 'T04', 'T11', 'T02', 'T07', 'T19', 'T03', 'T13', 'T05', 'T08', 'T06', 'T12', 'T18']","['M02_00020', 'M02_00017', 'M02_00001', 'M02_00015', 'M02_00016', 'M02_00014', 'M02_00010', 'M02_00009', 'M02_00004', 'M02_00011', 'M02_00002', 'M02_00007', 'M02_00019', 'M02_00003', 'M02_00013', 'M02_00005', 'M02_00008', 'M02_00006', 'M02_00012', 'M02_00018']",
2,ok,rag,T22,22,Add cross-lane feature,20.46276327722035,14.285714285714285,0.0,100.0,50.0,4.761904761904762,,,0,,,91.02222222222223,79.06362930933635,0,1,7,0,4,2,2,2,6,1,21,0,404,18.84273362159729,0,"['01_product_principles', '02_behavior_science', '06_testing']",[],[],
2,ok,dag,T22,22,Add cross-lane feature,22.283776964823407,14.285714285714285,0.0,100.0,50.0,9.523809523809524,,,0,,,90.35555555555555,71.35547426011829,0,1,7,0,4,2,2,2,6,2,21,0,434,25.780073165893555,0,"['01_product_principles', '02_behavior_science', '06_testing']",[],[],
2,ok,cag,T22,22,Add cross-lane feature,34.57637775366647,28.57142857142857,0.0,100.0,50.0,28.57142857142857,100.0,32.30769230769231,1013,0.09871668311944719,0,68.02222222222223,75.3298388587104,0,2,7,0,4,2,2,2,6,6,21,0,1439,22.203145027160645,21,"['01_product_principles', '02_behavior_science', '06_testing']","['T20', 'T17', 'T21', 'T01', 'T14', 'T15', 'T04', 'T16', 'T10', 'T11', 'T13', 'T19', 'T09', 'T07', 'T12', 'T02', 'T05', 'T03', 'T08', 'T06', 'T18']","['M02_00020', 'M02_00017', 'M02_00021', 'M02_00001', 'M02_00014', 'M02_00015', 'M02_00004', 'M02_00016', 'M02_00010', 'M02_00011', 'M02_00013', 'M02_00019', 'M02_00009', 'M02_00007', 'M02_00012', 'M02_00002', 'M02_00005', 'M02_00003', 'M02_00008', 'M02_00006', 'M02_00018']",
2,ok,rag,T23,23,Preserve schema with migration,11.342204764077158,0.0,0.0,50.0,25.0,9.090909090909092,,,0,,,91.91111111111111,78.67300166024103,0,0,7,0,4,1,2,1,6,2,22,0,364,19.19429850578308,0,"['03_local_data', '06_testing', '05_safety']",[],[],
2,ok,dag,T23,23,Preserve schema with migration,20.988164923303223,28.57142857142857,0.0,50.0,25.0,9.090909090909092,,,0,,,91.24444444444444,72.50711282094319,0,2,7,0,4,1,2,1,6,2,22,0,394,24.743598461151123,0,"['03_local_data', '06_testing', '05_safety']",[],[],
2,ok,cag,T23,23,Preserve schema with migration,24.43347515242165,28.57142857142857,0.0,50.0,25.0,18.181818181818183,100.0,33.33333333333333,1062,0.09416195856873823,0,67.82222222222222,76.82399431864421,0,2,7,0,4,1,2,1,6,4,22,0,1448,20.858405113220215,22,"['03_local_data', '06_testing', '05_safety']","['T20', 'T17', 'T14', 'T04', 'T21', 'T16', 'T01', 'T10', 'T22', 'T15', 'T13', 'T11', 'T09', 'T19', 'T12', 'T02', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00014', 'M02_00004', 'M02_00021', 'M02_00016', 'M02_00001', 'M02_00010', 'M02_00022', 'M02_00015', 'M02_00013', 'M02_00011', 'M02_00009', 'M02_00019', 'M02_00012', 'M02_00002', 'M02_00007', 'M02_00003', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
2,ok,rag,T24,24,Harden offline export/import edge cases,7.76377381907569,0.0,0.0,50.0,25.0,0.0,,,0,,,93.22222222222221,83.15515968534682,0,0,7,0,5,1,2,1,7,0,23,0,305,15.160356283187866,0,"['06_testing', '02_behavior_science']",[],[],
2,ok,dag,T24,24,Harden offline export/import edge cases,7.668328600989447,0.0,0.0,50.0,25.0,0.0,,,0,,,92.55555555555556,74.2773045433892,0,0,7,0,5,1,2,1,7,0,23,0,335,23.150425910949707,0,"['06_testing', '02_behavior_science']",[],[],
2,ok,cag,T24,24,Harden offline export/import edge cases,12.666889501161622,0.0,0.0,50.0,25.0,13.043478260869565,100.0,34.32835820895522,1115,0.08968609865470852,0,67.95555555555556,76.99426412582397,0,0,7,0,5,1,2,1,7,3,23,0,1442,20.705162286758423,23,"['06_testing', '02_behavior_science']","['T20', 'T17', 'T16', 'T14', 'T21', 'T01', 'T10', 'T22', 'T04', 'T15', 'T23', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T12', 'T03', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00016', 'M02_00014', 'M02_00021', 'M02_00001', 'M02_00010', 'M02_00022', 'M02_00004', 'M02_00015', 'M02_00023', 'M02_00011', 'M02_00009', 'M02_00019', 'M02_00002', 'M02_00013', 'M02_00007', 'M02_00012', 'M02_00003', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
2,ok,rag,T25,25,Handle safety-sensitive domain incident,7.408655124134487,0.0,0.0,33.33333333333333,16.666666666666664,4.166666666666666,,,0,,,91.37777777777778,82.82106796900432,0,0,7,0,4,1,3,1,7,1,24,0,388,15.461038827896118,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
2,ok,dag,T25,25,Handle safety-sensitive domain incident,7.325688106642828,0.0,0.0,33.33333333333333,16.666666666666664,4.166666666666666,,,0,,,90.71111111111111,75.19103288650513,0,0,7,0,4,1,3,1,7,1,24,0,418,22.328070402145386,0,"['02_behavior_science', '06_testing', '05_safety']",[],[],
2,ok,cag,T25,25,Handle safety-sensitive domain incident,46.30518243497515,42.857142857142854,0.0,100.0,50.0,45.83333333333333,100.0,35.294117647058826,1167,0.0856898029134533,0,64.95555555555555,75.08649746576945,0,3,7,0,4,3,3,3,7,11,24,0,1577,22.422152280807495,24,"['02_behavior_science', '06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T01', 'T24', 'T10', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T02', 'T19', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00021', 'M02_00016', 'M02_00014', 'M02_00001', 'M02_00024', 'M02_00010', 'M02_00022', 'M02_00004', 'M02_00015', 'M02_00023', 'M02_00012', 'M02_00011', 'M02_00009', 'M02_00002', 'M02_00019', 'M02_00013', 'M02_00007', 'M02_00003', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
2,ok,rag,T26,26,Write full-system technical docs,9.360289281315273,0.0,0.0,50.0,25.0,4.0,,,0,,,93.5111111111111,82.51781702041626,0,0,7,0,4,1,2,1,6,1,25,0,292,15.733964681625366,0,"['06_testing', '05_safety']",[],[],
2,ok,dag,T26,26,Write full-system technical docs,0.0,0.0,0.0,50.0,25.0,8.0,,,0,,,92.84444444444443,81.3162899017334,15.0,0,7,0,4,1,2,1,6,2,25,1,322,16.81533908843994,0,"['06_testing', '05_safety']",[],[],
2,ok,cag,T26,26,Write full-system technical docs,19.84921748161316,0.0,0.0,100.0,50.0,16.0,100.0,36.231884057971016,1221,0.0819000819000819,0,65.88888888888889,79.03285927242703,0,0,7,0,4,2,2,2,6,4,25,0,1535,18.870426654815674,25,"['06_testing', '05_safety']","['T20', 'T17', 'T21', 'T16', 'T14', 'T24', 'T01', 'T10', 'T25', 'T22', 'T04', 'T15', 'T23', 'T12', 'T11', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00021', 'M02_00016', 'M02_00014', 'M02_00024', 'M02_00001', 'M02_00010', 'M02_00025', 'M02_00022', 'M02_00004', 'M02_00015', 'M02_00023', 'M02_00012', 'M02_00011', 'M02_00009', 'M02_00019', 'M02_00002', 'M02_00013', 'M02_00007', 'M02_00003', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
2,ok,rag,T27,27,Expand cross-module test coverage,18.947204827379682,28.57142857142857,0.0,50.0,25.0,3.8461538461538463,,,0,,,91.8,77.64575746324327,0,2,7,0,4,1,2,1,6,1,26,0,369,20.118818283081055,0,"['06_testing', '05_safety', '04_session_workflows']",[],[],
2,ok,dag,T27,27,Expand cross-module test coverage,15.552978397995853,14.285714285714285,0.0,50.0,25.0,7.6923076923076925,,,0,,,91.13333333333333,70.75791305965848,0,1,7,0,4,1,2,1,6,2,26,0,399,26.317878246307373,0,"['06_testing', '05_safety', '04_session_workflows']",[],[],
2,ok,cag,T27,27,Expand cross-module test coverage,41.7777777640968,42.857142857142854,0.0,100.0,50.0,34.61538461538461,100.0,37.142857142857146,1266,0.07898894154818326,0,63.17777777777778,72.84175687366061,0,3,7,0,4,2,2,2,6,9,26,0,1657,24.442418813705444,26,"['06_testing', '05_safety', '04_session_workflows']","['T20', 'T17', 'T21', 'T16', 'T22', 'T14', 'T26', 'T24', 'T01', 'T10', 'T25', 'T11', 'T04', 'T15', 'T23', 'T12', 'T09', 'T19', 'T03', 'T02', 'T13', 'T07', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00021', 'M02_00016', 'M02_00022', 'M02_00014', 'M02_00026', 'M02_00024', 'M02_00001', 'M02_00010', 'M02_00025', 'M02_00011', 'M02_00004', 'M02_00015', 'M02_00023', 'M02_00012', 'M02_00009', 'M02_00019', 'M02_00003', 'M02_00002', 'M02_00013', 'M02_00007', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
2,ok,rag,T28,28,Debug regression from conflicting decisions,3.1139840909463388,0.0,0.0,0.0,0.0,3.7037037037037033,,,0,,,92.84444444444443,70.40581650204129,0,0,7,0,4,0,2,0,6,1,27,0,322,26.634765148162842,0,"['04_session_workflows', '01_product_principles']",[],[],
2,ok,dag,T28,28,Debug regression from conflicting decisions,3.229239750367624,0.0,0.0,0.0,0.0,3.7037037037037033,,,0,,,92.17777777777778,82.59804911083646,0,0,7,0,4,0,2,0,6,1,27,0,352,15.661755800247192,0,"['04_session_workflows', '01_product_principles']",[],[],
2,ok,cag,T28,28,Debug regression from conflicting decisions,17.76789915173142,0.0,0.0,50.0,25.0,25.925925925925924,100.0,38.028169014084504,1315,0.07604562737642585,0,63.111111111111114,76.6417670249939,0,0,7,0,4,1,2,1,6,7,27,0,1660,21.022409677505493,27,"['04_session_workflows', '01_product_principles']","['T20', 'T17', 'T27', 'T21', 'T24', 'T16', 'T26', 'T14', 'T01', 'T22', 'T10', 'T25', 'T11', 'T04', 'T15', 'T23', 'T12', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00027', 'M02_00021', 'M02_00024', 'M02_00016', 'M02_00026', 'M02_00014', 'M02_00001', 'M02_00022', 'M02_00010', 'M02_00025', 'M02_00011', 'M02_00004', 'M02_00015', 'M02_00023', 'M02_00012', 'M02_00009', 'M02_00019', 'M02_00002', 'M02_00013', 'M02_00007', 'M02_00003', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
2,ok,rag,T29,29,Create release checklist and limitations,18.818217738030448,28.57142857142857,50.0,0.0,25.0,3.571428571428571,,,0,,,91.42222222222223,76.11383729510837,0,2,7,2,4,0,2,2,6,1,28,0,386,21.497546434402466,0,"['04_session_workflows', '07_content', '05_safety']",[],[],
2,ok,dag,T29,29,Create release checklist and limitations,17.365000044747003,28.57142857142857,50.0,0.0,25.0,0.0,,,0,,,90.75555555555556,74.31587749057346,0,2,7,2,4,0,2,2,6,0,28,0,416,23.115710258483887,0,"['04_session_workflows', '07_content', '05_safety']",[],[],
2,ok,cag,T29,29,Create release checklist and limitations,49.831468603815345,57.14285714285714,50.0,50.0,50.0,42.857142857142854,100.0,38.88888888888889,1363,0.07336757153338225,0,60.644444444444446,65.35955879423354,0,4,7,2,4,1,2,3,6,12,28,0,1771,31.17639708518982,28,"['04_session_workflows', '07_content', '05_safety']","['T20', 'T17', 'T27', 'T21', 'T26', 'T16', 'T22', 'T14', 'T01', 'T10', 'T28', 'T24', 'T25', 'T23', 'T11', 'T04', 'T15', 'T12', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T06', 'T05', 'T18']","['M02_00020', 'M02_00017', 'M02_00027', 'M02_00021', 'M02_00026', 'M02_00016', 'M02_00022', 'M02_00014', 'M02_00001', 'M02_00010', 'M02_00028', 'M02_00024', 'M02_00025', 'M02_00023', 'M02_00011', 'M02_00004', 'M02_00015', 'M02_00012', 'M02_00009', 'M02_00019', 'M02_00002', 'M02_00013', 'M02_00007', 'M02_00003', 'M02_00008', 'M02_00006', 'M02_00005', 'M02_00018']",
2,ok,rag,T30,30,Produce implementation handoff roadmap,10.412614901699783,0.0,0.0,50.0,25.0,6.896551724137931,,,0,,,90.71111111111111,74.68831009334988,0,0,7,0,4,1,2,1,6,2,29,0,418,22.780520915985107,0,"['01_product_principles', '02_behavior_science', '03_local_data']",[],[],
2,ok,dag,T30,30,Produce implementation handoff roadmap,26.6636281323613,42.857142857142854,75.0,0.0,37.5,3.4482758620689653,,,0,,,90.04444444444445,81.24447716606988,0,3,7,3,4,0,2,3,6,1,29,0,448,16.87997055053711,0,"['01_product_principles', '02_behavior_science', '03_local_data']",[],[],
2,ok,cag,T30,30,Produce implementation handoff roadmap,23.780998116800156,0.0,0.0,50.0,25.0,41.37931034482759,100.0,39.726027397260275,1410,0.07092198581560284,0,58.88888888888889,64.03850899802315,0,0,7,0,4,1,2,1,6,12,29,0,1850,32.365341901779175,29,"['01_product_principles', '02_behavior_science', '03_local_data']","['T20', 'T17', 'T27', 'T21', 'T16', 'T14', 'T29', 'T28', 'T26', 'T24', 'T22', 'T01', 'T10', 'T25', 'T11', 'T04', 'T15', 'T23', 'T12', 'T09', 'T19', 'T02', 'T13', 'T07', 'T03', 'T08', 'T05', 'T18', 'T06']","['M02_00020', 'M02_00017', 'M02_00027', 'M02_00021', 'M02_00016', 'M02_00014', 'M02_00029', 'M02_00028', 'M02_00026', 'M02_00024', 'M02_00022', 'M02_00001', 'M02_00010', 'M02_00025', 'M02_00011', 'M02_00004', 'M02_00015', 'M02_00023', 'M02_00012', 'M02_00009', 'M02_00019', 'M02_00002', 'M02_00013', 'M02_00007', 'M02_00003', 'M02_00008', 'M02_00005', 'M02_00018', 'M02_00006']",
3,ok,rag,T01,1,Define product foundation,99.53493871759484,100.0,100.0,100.0,100.0,,,,0,,,90.71111111111111,81.38521194458008,0,7,7,5,5,1,1,6,6,0,0,0,418,16.75330924987793,0,"['01_product_principles', '07_content', '02_behavior_science']",[],[],
3,ok,dag,T01,1,Define product foundation,71.41135798504742,85.71428571428571,100.0,0.0,50.0,,,,0,,,90.04444444444445,80.35132037268744,0,6,7,5,5,0,1,5,6,0,0,0,448,17.6838116645813,0,"['01_product_principles', '07_content', '02_behavior_science']",[],[],
3,ok,cag,T01,1,Define product foundation,99.52998138392412,100.0,100.0,100.0,100.0,,,,0,,0,90.02222222222223,81.77666081322565,0,7,7,5,5,1,1,6,6,0,0,0,449,16.401005268096924,0,"['01_product_principles', '07_content', '02_behavior_science']",[],[],
3,ok,rag,T02,2,Create domain model,36.052966130241515,33.33333333333333,25.0,25.0,25.0,42.857142857142854,,,0,,,90.82222222222222,66.85534318288167,0,2,6,1,4,1,4,2,8,3,7,0,413,29.830191135406494,0,"['01_product_principles', '07_content', '04_session_workflows']",[],[],
3,ok,dag,T02,2,Create domain model,36.130811731747215,33.33333333333333,25.0,25.0,25.0,42.857142857142854,,,0,,,90.15555555555555,75.30657000011868,0,2,6,1,4,1,4,2,8,3,7,0,443,22.22408699989319,0,"['01_product_principles', '07_content', '04_session_workflows']",[],[],
3,ok,cag,T02,2,Create domain model,58.973528489082575,50.0,25.0,25.0,25.0,85.71428571428571,100.0,87.5,55,1.8181818181818181,0,89.11111111111111,79.67030922571819,0,3,6,1,4,1,4,2,8,6,7,0,490,18.296721696853638,1,"['01_product_principles', '07_content', '04_session_workflows']",['T01'],['M03_00001'],
3,ok,rag,T03,3,Define local persistence,51.69177182379223,57.14285714285714,80.0,80.0,80.0,28.57142857142857,,,0,,,91.44444444444444,72.01845222049289,0,4,7,4,5,4,5,8,10,2,7,0,385,25.183393001556396,0,"['03_local_data', '06_testing', '01_product_principles']",[],[],
3,ok,dag,T03,3,Define local persistence,55.70403848436145,71.42857142857143,100.0,100.0,100.0,14.285714285714285,,,0,,,90.77777777777779,79.62607065836589,0,5,7,5,5,5,5,10,10,1,7,0,415,18.336536407470703,0,"['03_local_data', '06_testing', '01_product_principles']",[],[],
3,ok,cag,T03,3,Define local persistence,90.04983996675885,85.71428571428571,80.0,80.0,80.0,100.0,100.0,58.333333333333336,95,1.0526315789473684,0,88.82222222222222,81.87606016794841,0,6,7,4,5,4,5,8,10,7,7,0,503,16.311545848846436,2,"['03_local_data', '06_testing', '01_product_principles']","['T02', 'T01']","['M03_00002', 'M03_00001']",
3,ok,rag,T04,4,Set privacy and auth boundaries,32.994929708586795,33.33333333333333,0.0,0.0,0.0,50.0,,,0,,,91.68888888888888,74.47074863645766,0,2,6,0,3,0,3,0,6,4,8,0,374,22.97632622718811,0,"['06_testing', '01_product_principles', '03_local_data']",[],[],
3,ok,dag,T04,4,Set privacy and auth boundaries,33.046993297153044,33.33333333333333,0.0,0.0,0.0,50.0,,,0,,,91.02222222222223,80.34377415974934,0,2,6,0,3,0,3,0,6,4,8,0,404,17.690603256225586,0,"['06_testing', '01_product_principles', '03_local_data']",[],[],
3,ok,cag,T04,4,Set privacy and auth boundaries,53.01186707083384,33.33333333333333,0.0,0.0,0.0,100.0,100.0,50.0,151,0.6622516556291391,0,87.84444444444445,80.00892930560642,0,2,6,0,3,0,3,0,6,8,8,0,547,17.991963624954224,3,"['06_testing', '01_product_principles', '03_local_data']","['T03', 'T02', 'T01']","['M03_00003', 'M03_00002', 'M03_00001']",
3,ok,rag,T05,5,Build assessment rubric,23.495288975503712,14.285714285714285,0.0,0.0,0.0,42.857142857142854,,,0,,,91.33333333333333,58.19556421703762,0,1,7,0,4,0,4,0,8,3,7,0,390,37.62399220466614,0,"['01_product_principles', '06_testing', '03_local_data']",[],[],
3,ok,dag,T05,5,Build assessment rubric,17.846924712468706,14.285714285714285,0.0,0.0,0.0,28.57142857142857,,,0,,,90.66666666666666,65.45437600877551,0,1,7,0,4,0,4,0,8,2,7,0,420,31.09106159210205,0,"['01_product_principles', '06_testing', '03_local_data']",[],[],
3,ok,cag,T05,5,Build assessment rubric,51.376715992533974,28.57142857142857,0.0,0.0,0.0,100.0,100.0,36.84210526315789,189,0.5291005291005291,0,86.64444444444445,79.59858338038126,0,2,7,0,4,0,4,0,8,7,7,0,601,18.36127495765686,4,"['01_product_principles', '06_testing', '03_local_data']","['T04', 'T01', 'T03', 'T02']","['M03_00004', 'M03_00001', 'M03_00003', 'M03_00002']",
3,ok,rag,T06,6,Generate training plans,70.5917609369999,57.14285714285714,100.0,100.0,100.0,63.63636363636363,,,0,,,90.57777777777778,80.28662761052449,0,4,7,1,1,3,3,4,4,7,11,0,424,17.742035150527954,0,"['02_behavior_science', '07_content', '01_product_principles']",[],[],
